Date,Word,Clue
2025-12-14,KAKA,"Name for eldest brother, sister or first cousin"
2025-12-14,KAKA,Name for eldest uncle or aunt
2025-12-14,KAKAK,Quack of ducks
2025-12-14,KAKAK,Cackling of hens
2025-12-14,KAKAK,Cry of wild geese
2025-12-14,KAKALOT,Nudist
2025-12-14,KAKAMBAL,One of a pair of twins
2025-12-14,KAKAMBALNAPRODUKTO,Byproduct
2025-12-14,KAKANLURANAN,Far west
2025-12-14,KAKAPIRASO,Only a very small piece
2025-12-14,KAKAUNTIKAYSA,Less than
2025-12-14,KAKAW,Cocoa tree
2025-12-14,KAKAWATE,Tree planted as ornament or as shade for cocoa tree
2025-12-14,KAKI,Keeping time of music with the feet
2025-12-14,KAKITIRANNGISIP,Narrow-mindedness
2025-12-14,KAKITIRANNGISIP,Pettiness
2025-12-14,KAKO,Coll. i say/said
2025-12-14,KAKOMPETENSIYA,Competitor in business
2025-12-14,KAKOPON,Team-mate
2025-12-14,KAKUBLUPON,Member of a subcommittee
2025-12-14,KAKULAY,Of the same color
2025-12-14,KAKULIMLIMAN,Mistiness
2025-12-14,KAKULIMLIMAN,Misty condition
2025-12-14,KAKUWANAN,Antics
2025-12-14,KAKUWANAN,Peculiar behaviour
2025-12-14,KAKUWARTO,Roommate
2025-12-14,KALAKALAHATI,By halves
2025-12-14,KALAKALAHATI,In halves
2025-12-14,KALAANAN,Abandoned land
2025-12-14,KALABA,Whitish spots on the eyeball causing partial blindness
2025-12-14,KALABA,Lower section of a beehive
2025-12-14,KALABAHAN,Companion in washing clothes
2025-12-14,KALABAHAN,Regular time for doing laundry
2025-12-14,KALABANGA,Lotus-like plant
2025-12-14,KALABANIN,Fight or oppose
2025-12-14,KALABASLABAS,Unexpected outcome
2025-12-14,KALABIT,Strumming of strings
2025-12-14,KALABIT,Light touch to draw the attention of someone
2025-12-14,KALABNAWAN,Thin or diluted condition of liquids
2025-12-14,KALABOG,Thud of a heavy falling body
2025-12-14,KALABUGSOK,Basket or crate made of woven bamboo or rattan
2025-12-14,KALABUHAN,Plasticity
2025-12-14,KALABUKAB,Species of non-poisonous water snake
2025-12-14,KALABUKAB,"Movement of water made by fish, etc."
2025-12-14,KALADKAD,Anything that is being dragged
2025-12-14,KALADKAD,Dredge net
2025-12-14,KALADO,"Openwork in metal, cement, wood, stone or cloth"
2025-12-14,KALAGITNAAN,The very center
2025-12-14,KALAGKITAN,Stickiness
2025-12-14,KALAGSANGLA,Document releasing something from mortage
2025-12-14,KALAGUNGAN,Bass or low-pitched
2025-12-14,KALAGYO,Person with same name as one's own
2025-12-14,KALAHATINGORAS,Half-hour
2025-12-14,KALAHATINGORAS,Lasting a half hour
2025-12-14,KALAHAY,Fervent desire
2025-12-14,KALAHAY,Loud shout or shriek
2025-12-14,KALAHOK,Ingredient in a mixture
2025-12-14,KALAHOK,Participant in a contest
2025-12-14,KALAIRIT,High-pitched squeaking sound
2025-12-14,KALAKAD,Companion in taking a walk
2025-12-14,KALAKATI,Tool like small shears for cutting betel nuts
2025-12-14,KALAKBAY,Fellow traveller
2025-12-14,KALAKIPNITO,Herewith
2025-12-14,KALAKIPNITO,With this
2025-12-14,KALAKIPNIYON,Therewith
2025-12-14,KALAKIPNIYON,With it
2025-12-14,KALAKPAN,Box for keeping betel or leaf pepper in
2025-12-14,KALAKYAN,Male carabao in its prime
2025-12-14,KALALAKO,Continuous peddling
2025-12-14,KALALANG,Water jug with narrow neck
2025-12-14,KALALAWIGAN,Provincemate
2025-12-14,KALALAWIGAN,Someone from same province
2025-12-14,KALALIMLALIMAN,The inmost or uttermost depths
2025-12-14,KALALUAN,State of being more than something else
2025-12-14,KALAMANSI,Citrus tree with small acidic fruit
2025-12-14,KALAMAY,"Sweet conserve made from cornmeal, cassava flour and coconut milk"
2025-12-14,KALAMAYHATI,Sweet conserve made of coconut milk
2025-12-14,KALAMBAAN,Excessive growth
2025-12-14,KALAMBAKOD,Cabin of which one side serves also as a fence
2025-12-14,KALAMBATO,Sounding or depthing line
2025-12-14,KALAMBIBIT,Species of vine with yellow flowers
2025-12-14,KALAMBIGAS,Gold bracelet with three strands
2025-12-14,KALAMBOG,Stirring of liquid or beating of egg
2025-12-14,KALAMBRE,Cramp
2025-12-14,KALAMBRE,Painful contracting of the muscles
2025-12-14,KALAMITA,Partner or associate in a business
2025-12-14,KALAMITA,Loadstone
2025-12-14,KALAMITA,Magnetic neele of compass
2025-12-14,KALAMKAM,Tickling or tingling sensation
2025-12-14,KALAMUNDING,Citrus tree bearing small sour fruits
2025-12-14,KALAMYAS,"Small tree bearing edible green, acid fruits"
2025-12-14,KALANDAYAN,Shallowness of concavity of plates/dishes
2025-12-14,KALANGAN,Put a wedge under somthing
2025-12-14,KALANGAY,Cockatoo
2025-12-14,KALANGKANG,Disorderly pile of things
2025-12-14,KALANGKLANG,Clanging sound of metal against metal
2025-12-14,KALANSAHAN,Odour or taste of fish
2025-12-14,KALANSAK,Adopted child included among the heirs
2025-12-14,KALANSAY,Skeleton
2025-12-14,KALANTARI,Idle gossip
2025-12-14,KALANTARI,Spreading scandals by gossip
2025-12-14,KALANTIKAN,"Graceful curve of eyelashes, hips, etc."
2025-12-14,KALANTIS,Soft sharp sound
2025-12-14,KALAPAN,Lumber camp
2025-12-14,KALAPAN,Place where logging is done
2025-12-14,KALAPATI,Dove
2025-12-14,KALAPATI,Pigeon
2025-12-14,KALAPAYAN,Bier with handles for carrying
2025-12-14,KALAPI,Derivative word from a common root-word
2025-12-14,KALAPI,Fellow member o the same party
2025-12-14,KALAPIT,Neaby
2025-12-14,KALAPIT,Neighbouring
2025-12-14,KALAPIT,Person or place nearby
2025-12-14,KALAPITBANSA,Neighbouring nation
2025-12-14,KALAPITBAYAN,Neighbouring town
2025-12-14,KALARAWAN,One's companion in a picture
2025-12-14,KALARAWAN,One who looks like another
2025-12-14,KALARO,Playmate
2025-12-14,KALARUIN,Have someone for a playmate
2025-12-14,KALASAGAN,"Provide someone with an emblem, coat-of-arms or shield"
2025-12-14,KALASAGIN,"Use as an emblem, coat-of-arms or shield"
2025-12-14,KALASAW,Wriggling movement of fish in water
2025-12-14,KALASINSAPAGKAKAPULUPOT,"), uncoil"
2025-12-14,KALASINSAPAGKAKAPULUPOT,Unwind
2025-12-14,KALASING,Soft clinking sound like jingling coins
2025-12-14,KALASUTSI,Frangipani tree bearing many flowers
2025-12-14,KALASWAAN,Indecent expression
2025-12-14,KALASWAAN,Ribald language
2025-12-14,KALATNAMGADEPOSITONGINANGBATO,Disseminated ore deposits
2025-12-14,KALATSABUONGMUNDO,World-wide
2025-12-14,KALATAN,Strew or scatter things about a certain place
2025-12-14,KALATHIAN,Mushy rice
2025-12-14,KALATHIAN,Boiled rice with too much water
2025-12-14,KALATING,Soft tinkling sound
2025-12-14,KALATIS,Soft sharp sound
2025-12-14,KALATKAT,Spreading out by climbing or creeping
2025-12-14,KALATOG,Knocking sound
2025-12-14,KALATOK,Knocking sound
2025-12-14,KALAW,Hornbill
2025-12-14,KALAWAS,"Woven rattan protection for demijohns, etc."
2025-12-14,KALAWAT,Tied to a stake
2025-12-14,KALAWAT,Tying to a stake
2025-12-14,KALAWATAN,Stake for people who are to be burned/whipped are tied up
2025-12-14,KALAWIGAN,Long duration of time
2025-12-14,KALAWITIN,Gaff
2025-12-14,KALAWITIN,Pull out of water with a gaff
2025-12-14,KALAWKAW,Stirring of liquid with the hand or some stick
2025-12-14,KALAY,Weak in the knees after illness
2025-12-14,KALBIT,Strumming of strings
2025-12-14,KALBIT,Light touch to draw the attention
2025-12-14,KALBURO,Carbide
2025-12-14,KALBURUHIN,Add carbide to something
2025-12-14,KALDERA,Boiler for a steam engine
2025-12-14,KALDERON,Large cauldron or kettle
2025-12-14,KALESERO,Maker of kalesa
2025-12-14,KALIKALIBUMBON,Scattered in large groups
2025-12-14,KALIBID,Thin gold chain used as a necklace
2025-12-14,KALIBKIBAN,Place used for drying copra
2025-12-14,KALIBUMBON,Crowd gathered around something
2025-12-14,KALIBUNGBONG,Crowding around
2025-12-14,KALIGALIGAYA,Ecstatic
2025-12-14,KALIGALIGAYA,Very joyful
2025-12-14,KALIGAY,Species of small snail with whorled shell
2025-12-14,KALIGKIGIN,Suffer from chill or cold
2025-12-14,KALIGRAPO,Handwriting expert
2025-12-14,KALIHIM,Secretary
2025-12-14,KALIKAWIN,Stir some liquid
2025-12-14,KALIKITAN,Obstinate insistence
2025-12-14,KALIKMIKAN,Foul smell of dirt
2025-12-14,KALIKO,White cotton cloth
2025-12-14,KALIKOL,Cleaning of a narrow opening
2025-12-14,KALIKOT,Small instrument used to crush and mix
2025-12-14,KALIKOT,Scraping into a hole
2025-12-14,KALIMA,One fifth
2025-12-14,KALIMBANGAN,Insincere courting by a man
2025-12-14,KALING,"Door latch, etc."
2025-12-14,KALING,Firing assembly in guns
2025-12-14,KALING,Steering handle of a rudder
2025-12-14,KALINGASAN,Lustre of a surface which reflects light
2025-12-14,KALINGKINGAN,Little finger
2025-12-14,KALINGKINGAN,Little toe
2025-12-14,KALIPIKAHAN,Classify according to qualifications
2025-12-14,KALIPIKAHIN,Classify according to qualifications
2025-12-14,KALIPKIP,Herbaceous creeping vine found on tree trunks
2025-12-14,KALIPON,Co-member of a group
2025-12-14,KALIRUYAN,Soft consistency like gelatine
2025-12-14,KALISIN,Scrape clean with a long-handled broom
2025-12-14,KALISIN,Scrape off bristles of slaughter
2025-12-14,KALISKIS,"Scales of fish, snakes or chicken"
2025-12-14,KALIT,Creaking sound made by old or defective furniture etc.
2025-12-14,KALITKIT,Close and curly
2025-12-14,KALIWA,Left
2025-12-14,KALIWA,Left-hand
2025-12-14,KALIWAAN,Direct exchange of money or goods
2025-12-14,KALIWAGAN,Slowness in acting
2025-12-14,KALKAL,Scratched or scraped off
2025-12-14,KALKAL,Scratching or scraping with the fingernails
2025-12-14,KALMINAN,Invest someone with the scapular of carmel
2025-12-14,KALMOS,"Scratch made by scratching with sharp fingernails, claws, etc."
2025-12-14,KALONG,Held in the lap
2025-12-14,KALOOBLOOBAN,Innermost
2025-12-14,KALOOBLOOBAN,Inmost
2025-12-14,KALOOBLOOBAN,Depths
2025-12-14,KALOOBLOOBAN,Marrow
2025-12-14,KALOOBLOOBAN,Innermost part
2025-12-14,KALOOBANNGDIYOS,"Diyos, god's will"
2025-12-14,KALOOKAN,Region surrounding the innermost curve of a bay or gulf
2025-12-14,KALOT,Nude
2025-12-14,KALOT,Residue after extraction of oil from a coconut
2025-12-14,KALSADO,Footwear
2025-12-14,KALSADOR,Shoehorn
2025-12-14,KALSAHAN,Put a wedge under or against something
2025-12-14,KALSITA,Calcite
2025-12-14,KALSOT,"Irregular movement of badly adjusted objects like chairs, tables, etc."
2025-12-14,KALSUHAN,Put a chock against a wheel
2025-12-14,KALSYUM,Calcium
2025-12-14,KALTAK,Sound made by snapping the fingers
2025-12-14,KALUBKOB,Military helmet
2025-12-14,KALUBKOB,Covering of bulbs of vegetables or flowers
2025-12-14,KALUGIHAN,Loss in a commercial venture
2025-12-14,KALUGKOG,Deep muffled sound
2025-12-14,KALUGKOG,Distant roll of thunder
2025-12-14,KALUGKOG,Roaring noise
2025-12-14,KALUGO,Large wart
2025-12-14,KALUHUHAN,Luxuriousness
2025-12-14,KALUKABKAB,Broken spots on cement or plastered walls
2025-12-14,KALUKATI,Special small shears for cutting betel nut
2025-12-14,KALUKUTOK,"Sound from a hen while feeding chicks, or a rooster as it parades around a hen"
2025-12-14,KALULUWAHIN,Steal something on the eve or all saint's day or the day itself
2025-12-14,KALUMATA,Dark rings around the eyes due to lack of sleep
2025-12-14,KALUMBAN,Species of tree with oil-producing fruit
2025-12-14,KALUMBIBIT,Vine of which seed are used medicinally
2025-12-14,KALUMBIGAS,Gold bracelet used by men
2025-12-14,KALUMISMIS,Species of sand clam
2025-12-14,KALUMPANG,Wild almond tree
2025-12-14,KALUMPUNAN,Actual holding of a reunion
2025-12-14,KALUNASANNGSANLUPALOP,Continental shelf
2025-12-14,KALUNASANGLUPA,Peneplain
2025-12-14,KALUNGANAK,Species of tuber plant
2025-12-14,KALUNGKONG,Embrace to protect from cold or danger
2025-12-14,KALUNGKUNGIN,Embrace someone protectively
2025-12-14,KALUNGSURAN,The heart or center of the city
2025-12-14,KALUNGTIAN,Greenness
2025-12-14,KALUNTIAN,Greenness
2025-12-14,KALUNYAIN,Take someone as a concubine
2025-12-14,KALUTANG,"Two bamboo poles used in dancing ""tinikling"""
2025-12-14,KALUTKOT,Faint scratching or rustling sound
2025-12-14,KALUTKOT,"Producing a faint, rustling sound"
2025-12-14,KALYA,Large basket for carrying vegetables or fruit
2025-12-14,KALYOS,Species of tree with rough leaves
2025-12-14,KALYOS,Dish of tripe
2025-12-14,KAMAW,Reddish earthen pan or bowl
2025-12-14,KAMAGANAKIN,Consider someone as a relative
2025-12-14,KAMAGNANAKAW,Fellow thief
2025-12-14,KAMAGONG,Tree producing first-class hardwood
2025-12-14,KAMAGSI,The chirping cricket
2025-12-14,KAMAHALAN,Highness
2025-12-14,KAMAHALAN,Expensiveness
2025-12-14,KAMAHALAN,Dearness
2025-12-14,KAMAHALAN,Preciousness
2025-12-14,KAMAHALAN,Majesty
2025-12-14,KAMAHALAN,Royal dignity
2025-12-14,KAMAHALAN,Excellency
2025-12-14,KAMAHAN,Put a floor in a vehicle
2025-12-14,KAMAKAILAN,Short time ago
2025-12-14,KAMAKAILAN,Few days ago
2025-12-14,KAMAKALAWA,The day before yesterday
2025-12-14,KAMAKALWA,The day before yesterday
2025-12-14,KAMAKATLO,Three days ago
2025-12-14,KAMAKSI,The chirping cricket
2025-12-14,KAMAL,"Kneading of dough, etc."
2025-12-14,KAMAL,Large handful
2025-12-14,KAMALIGAN,Set up a bodega on some property
2025-12-14,KAMALIGIN,Make into or use as a bodega
2025-12-14,KAMAMALO,Species of poisonous snake
2025-12-14,KAMAMARUNG,Species of cricket
2025-12-14,KAMANGGAGAWA,Fellow worker
2025-12-14,KAMANSI,Tree of the breadfruit family
2025-12-14,KAMANTIGI,Species of succulent herb
2025-12-14,KAMANYANG,Sweet gum of the storax tree
2025-12-14,KAMAO,Back of the hand
2025-12-14,KAMAO,Fist
2025-12-14,KAMARADEKOMERSIYO,Chamber of commerce
2025-12-14,KAMARERO,Chamberlain
2025-12-14,KAMARERO,Valet
2025-12-14,KAMAROTE,Stateroom
2025-12-14,KAMAROTE,Privat room
2025-12-14,KAMAROTE,Cabin on a boat
2025-12-14,KAMATA,Having the same type of eyes
2025-12-14,KAMATA,Having same viewpoint
2025-12-14,KAMATAYANBILANGISANGMARTIR,Death of a martyr
2025-12-14,KAMATIS,Tomato plant or the fruit
2025-12-14,KAMATISAN,Add tomatoes to some dish
2025-12-14,KAMATISAN,Tomato patch
2025-12-14,KAMATSILE,Guamachili tree
2025-12-14,KAMATSILI,Guamachili tree
2025-12-14,KAMAW,Reddish earthen pan or bowl
2025-12-14,KAMAYIN,Use hands instead of any instrument
2025-12-14,KAMBABALO,Species of garfish
2025-12-14,KAMBANG,"Flutter, etc."
2025-12-14,KAMBANG,The gradual opening of the petals of flowers
2025-12-14,KAMBASER,Canvasser
2025-12-14,KAMBING,Gigolo
2025-12-14,KAMBING,Goat
2025-12-14,KAMBOG,Sound of a heavy object hitting the water surface
2025-12-14,KAMBOG,Stirring of liquid or beating of egg
2025-12-14,KAMBRAY,Fine linen
2025-12-14,KAMBYUHAN,Give a buyer the change
2025-12-14,KAMELYA,Female kamel
2025-12-14,KAMELYO,Male camel
2025-12-14,KAMIKAMI,Among ourselves only
2025-12-14,KAMINERO,Streetsweeper
2025-12-14,KAMINERO,Street sweeper
2025-12-14,KAMISATSINA,Outside shirt with closed neck but without collar and lapel
2025-12-14,KAMISERIYA,Shirt store
2025-12-14,KAMISERIYA,Haberdashery
2025-12-14,KAMISERYA,Shirt store
2025-12-14,KAMISERYA,Haberdashery
2025-12-14,KAMISETA,Undershirt
2025-12-14,KAMISOLA,One-piece dress for ladies
2025-12-14,KAMO,You said
2025-12-14,KAMO,You say
2025-12-14,KAMOTE,Sweet potato
2025-12-14,KAMOTENGKAHOY,Cassava or tapioca plant
2025-12-14,KAMP,Encampment
2025-12-14,KAMPANERO,Bell ringer
2025-12-14,KAMPANERO,Bell manufacturer
2025-12-14,KAMPANG,Characteristic swaying motion in walking
2025-12-14,KAMPANYAHIN,Have someone or something as the object of a campaign
2025-12-14,KAMPAPALIS,Bird similar to the swallow
2025-12-14,KAMPI,Taking the side of someone in a conflict
2025-12-14,KAMPIKAMPI,"Being on the same side in a conflict, etc."
2025-12-14,KAMPIT,Small kitchen knife
2025-12-14,KAMTAN,"Obtain, get etc. indirectly"
2025-12-14,KAMTIN,"Obtain, be given or granted directly"
2025-12-14,KAMULAMULAAN,The very beginning or source
2025-12-14,KAMULATAN,Childhood environment
2025-12-14,KAMUNING,Species of tree with very hard wood
2025-12-14,KAMUNTAY,Wild orange
2025-12-14,KAMURUHAN,Cheapness
2025-12-14,KAMURUHAN,Inexpensiveness
2025-12-14,KAMUSTA,Interrog.
2025-12-14,KAMUSTA,","
2025-12-14,KAMUSTA,How are you?
2025-12-14,KAMUSTA,Respects
2025-12-14,KAMUSTA,Regards
2025-12-14,KAMUTIHAN,Field where sweet potatoes are grown
2025-12-14,KAMYA,Species of herb with fragrant flowers
2025-12-14,KAMYAS,Small tree bearing edible green acid fruits
2025-12-14,KANANGKAMAY,Right hand
2025-12-14,KANANGKAMAY,Right-hand person
2025-12-14,KANANGKAMAY,"Be the ""right hand"" of someone"
2025-12-14,KANANIN,Keep on one's right hand side
2025-12-14,KANAYON,Fellow of the same local community
2025-12-14,KANAYUNAN,Centre of a village/barrio
2025-12-14,KANDADO,Padlock
2025-12-14,KANDANG,Movement of the hands and fingers of dancers
2025-12-14,KANDANG,Wingspread
2025-12-14,KANDANG,Wingspan
2025-12-14,KANDANGGAOK,Species of bird like a heron
2025-12-14,KANDARAPA,Species of bird known as nightjar
2025-12-14,KANDILAAN,"Light a candle in honour of saints, etc."
2025-12-14,KANDILERONGTANSO,Tanso brass candlestick
2025-12-14,KANDILI,Care or solicitude for the poor or helpless
2025-12-14,KANDONG,Held on the lap
2025-12-14,KANDOS,Species of squash
2025-12-14,KANDULI,Species of catfish
2025-12-14,KANG,Placed before name of elderly man or woman in respect
2025-12-14,KANGGA,Cart made like a sled and usually pulled by a carabao
2025-12-14,KANGINA,Just awhile ago today
2025-12-14,KANGKAG,"Prolonged yelping of dogs, crying of babies or loud gossiping of people"
2025-12-14,KANGKANG,"Prolonged yelping of dogs, crying of babies or loud gossiping of people"
2025-12-14,KANGKONG,Vine that grows in muddy water
2025-12-14,KANIKANILA,Their own
2025-12-14,KANIIGIN,Engage in intimate conversation
2025-12-14,KANILA,Their
2025-12-14,KANILA,Theirs
2025-12-14,KANINA,A while ago
2025-12-14,KANINA,Sometime ago today
2025-12-14,KANINGNINGANGMETALIKO,Metallic lustre
2025-12-14,KANIYAHIN,Appropriate for himself/herself
2025-12-14,KANSAW,Disturbance of still water
2025-12-14,KANSILYER,Chancellor
2025-12-14,KANSING,Gold brooch
2025-12-14,KANSOG,Gurgling sound of water when shaken in a container
2025-12-14,KANSORA,Species of sweet-smelling banana
2025-12-14,KANSOT,Irregular movement of badly adjusted objects
2025-12-14,KANTADA,Sung
2025-12-14,KANTADA,Chanted
2025-12-14,KANTAHINGBAYAN,Folk song
2025-12-14,KANTERO,Mason
2025-12-14,KANTERO,Stone cutter
2025-12-14,KANTERO,Cement worker
2025-12-14,KANTI,Light or gentle hit
2025-12-14,KANTIN,Metal flask for carrying liquids
2025-12-14,KANTINA,Canteen
2025-12-14,KANTINA,Metal flask for carrying liquids
2025-12-14,KANTINERA,"Waiter, waitresss"
2025-12-14,KANTINERA,Barmaid
2025-12-14,KANTINERA,Barkeeper
2025-12-14,KANTINERO,"Waiter, waitresss"
2025-12-14,KANTINERO,Barmaid
2025-12-14,KANTINERO,Barkeeper
2025-12-14,KANTOD,Limping or shambling walk
2025-12-14,KANTOG,Rickety or tottery condition
2025-12-14,KANTONERA,Corner bracket
2025-12-14,KANTONERA,Angle iron
2025-12-14,KANTOR,Male singer
2025-12-14,KANTORA,Female singer
2025-12-14,KANULO,Betrayal
2025-12-14,KANYAPISTULA,Golden shower tree
2025-12-14,KANYAHIN,Appropriate something
2025-12-14,KANYAMASO,Canvas or burlap-like cloth
2025-12-14,KANYAW,Igorot ceremonial dance
2025-12-14,KANYAW,Heathen ceremonial practices
2025-12-14,KANYONNGBARIL,Barrel of a gun
2025-12-14,KAOK,Putting the hand in water and play or wash something
2025-12-14,KAON,Person sent to fetch somebody else
2025-12-14,KAONG,Species of sugar palm
2025-12-14,KAPAK,Immature mullet
2025-12-14,KAPALLUPA,Groundmass
2025-12-14,KAPALARANGDIINAASAHAN,"Di-inaasahan, windfall"
2025-12-14,KAPALARANGDIINAASAHAN,Unexpected good luck
2025-12-14,KAPAMPANGAN,Native of and dialect of pampanga
2025-12-14,KAPANAIGAN,Merit or excellence over others
2025-12-14,KAPANDAKAN,Shortness of stature
2025-12-14,KAPANGKAT,Co-member of a section
2025-12-14,KAPANIG,Partisan
2025-12-14,KAPANIG,"Belonging to the same side, party, etc"
2025-12-14,KAPANIWALAAN,Traditional belief or viewpoint
2025-12-14,KAPANULUYAN,Fellow lodger
2025-12-14,KAPAPAHAN,Ang mga papa the papacy
2025-12-14,KAPAPAHAN,The popes
